1.809487	1.023889	2.219504	22.59974	3.776093	14.60133	2.924555	-0.3615002	9.129482	1	1	1	10	0	0	0	0	0	0	0	0	0
2.656471	0.5777363	2.327096	24.846	0.8619081	12.75668	3.036991	-0.1832002	9.229548	1	2	2	10	1	0	0	0	0	0	0	0	0
3.200404	1.144223	2.111332	26.65979	2.86559	5.633608	3.095211	-0.6055069	9.33351	1	3	3	10	0	1	0	0	0	0	0	0	0
1.6778	2.089639	1.44945	25.12037	0.5961928	12.93738	3.117573	0.0920119	9.491455	1	4	4	10	0	0	1	0	0	0	0	0	0
1.836352	2.44928	1.427486	22.12566	1.461191	4.593954	3.173844	-0.7574528	9.638028	1	5	5	10	0	0	0	1	0	0	0	0	0
1.637957	2.197891	1.370866	23.48797	-2.775804	3.878691	3.212816	0.3304734	9.707064	1	6	6	10	0	0	0	0	1	0	0	0	0
2.412622	2.056684	1.493792	24.12366	0.4195857	4.703011	3.341553	0.7262888	9.790289	1	7	7	10	0	0	0	0	0	1	0	0	0
1.126975	1.110541	1.275044	21.8078	0.481331	4.293129	3.536217	0.8794553	9.897899	1	8	8	10	0	0	0	0	0	0	1	0	0
3.137765	0.6749832	1.232657	24.93369	0.1906182	5.496799	3.725042	0.6679612	9.948948	1	9	9	10	0	0	0	0	0	0	0	1	0
1.766221	1.222009	1.137278	27.13658	0.604106	7.16396	3.815639	0.7661391	10.08966	1	10	10	10	0	0	0	0	0	0	0	0	1
5.61061	0.6585557	0.2247246	19.52726	0.9233992	6.979407	3.279698	0.6450222	8.562081	2	11	1	10	0	0	0	0	0	0	0	0	0
5.605468	1.190888	0.5842182	22.66036	-0.916827	3.47187	3.421103	0.3841438	8.850255	2	12	2	10	1	0	0	0	0	0	0	0	0
3.909662	1.22142	0.571337	24.34123	0.9101437	3.62694	3.587361	0.5960894	9.115346	2	13	3	10	0	1	0	0	0	0	0	0	0
5.130404	1.870879	0.363374	26.57233	-1.002867	1.604551	3.809276	0.8724899	9.301689	2	14	4	10	0	0	1	0	0	0	0	0	0
3.187268	1.741518	-0.0339818	25.26474	0.0996412	3.862272	3.94629	1.189038	9.551062	2	15	5	10	0	0	0	1	0	0	0	0	0
0.9950204	1.707653	0.0212361	22.94199	0.4038294	4.210456	4.052535	0.4245493	9.707441	2	16	6	10	0	0	0	0	1	0	0	0	0
2.711859	0.7682546	0.3083784	22.93881	0.3372521	0.7961535	4.127952	1.063519	9.813105	2	17	7	10	0	0	0	0	0	1	0	0	0
1.681142	1.236053	0.8109127	23.942	-0.5518787	1.496417	4.221797	0.3922421	9.911579	2	18	8	10	0	0	0	0	0	0	1	0	0
2.346741	0.3191808	0.2298106	24.19091	-0.1558242	0.8686879	4.359463	1.638943	10.03716	2	19	9	10	0	0	0	0	0	0	0	1	0
1.526451	0.7158867	0.1990752	23.38234	0.6722386	1.729047	4.563432	1.594561	10.11488	2	20	10	10	0	0	0	0	0	0	0	0	1
1.663103	0.4725005	0.6216422	21.10545	0.6443081	3.697895	4.047553	0.8150383	8.80629	3	21	1	10	0	0	0	0	0	0	0	0	0
5.092404	0.5900064	0.6865787	23.32088	0.189666	0.9866033	4.209448	1.111668	8.926847	3	22	2	10	1	0	0	0	0	0	0	0	0
3.735328	1.257893	0.4503171	24.87264	0.6475749	1.488835	4.37245	1.80268	9.092496	3	23	3	10	0	1	0	0	0	0	0	0	0
4.859624	1.89732	0.3207908	24.1517	-0.2487564	2.317405	4.567211	1.900832	9.288926	3	24	4	10	0	0	1	0	0	0	0	0	0
1.811547	2.027622	0.1574246	22.42187	-0.8695355	1.693373	4.637569	1.631429	9.522682	3	25	5	10	0	0	0	1	0	0	0	0	0
1.251773	2.00202	-0.0041914	19.46709	0.9801259	2.757616	4.678828	1.091004	9.655625	3	26	6	10	0	0	0	0	1	0	0	0	0
2.878998	0.874635	0.1729104	19.66091	0.5161411	0.9996396	4.769924	1.949958	9.743298	3	27	7	10	0	0	0	0	0	1	0	0	0
1.428349	1.045212	0.3255503	22.78378	0.5726323	1.624658	4.90127	1.487925	9.834251	3	28	8	10	0	0	0	0	0	0	1	0	0
2.067581	0.3688011	0.3393513	22.9142	-0.1528087	0.3015209	5.021297	1.827379	9.953334	3	29	9	10	0	0	0	0	0	0	0	1	0
1.70632	0.7256144	0.2439604	22.61577	-0.2142473	0.8374732	5.122304	1.310717	10.03237	3	30	10	10	0	0	0	0	0	0	0	0	1
2.121479	0.5376623	2.706978	22.2657	-1.892625	3.364197	3.494404	0.0426606	9.178167	4	31	1	10	0	0	0	0	0	0	0	0	0
2.718683	0.3249778	1.985068	20.02412	3.711253	5.550759	3.47766	-0.2704732	9.262016	4	32	2	10	1	0	0	0	0	0	0	0	0
3.031316	1.301281	2.022533	21.81497	-1.053325	3.145944	3.64985	1.237325	9.322033	4	33	3	10	0	1	0	0	0	0	0	0	0
3.018153	1.773596	1.398158	21.19877	0.2076584	4.601579	3.826059	0.8844033	9.50087	4	34	4	10	0	0	1	0	0	0	0	0	0
2.592486	2.1829	1.173348	22.78326	0.3707962	3.795798	3.815894	-0.1895176	9.633476	4	35	5	10	0	0	0	1	0	0	0	0	0
1.046831	2.165619	1.040548	21.58971	2.411474	6.079796	3.808127	0.916333	9.773719	4	36	6	10	0	0	0	0	1	0	0	0	0
2.580598	1.458615	1.365365	24.07504	-2.533794	3.15838	3.956988	0.7602738	9.838973	4	37	7	10	0	0	0	0	0	1	0	0	0
0.0419283	1.023889	1.197713	22.67722	0.7441471	2.270548	4.137026	1.629395	9.959341	4	38	8	10	0	0	0	0	0	0	1	0	0
3.020267	0.479954	0.9434929	24.04225	1.004563	2.953889	4.358212	1.578021	9.969576	4	39	9	10	0	0	0	0	0	0	0	1	0
2.049096	0.8862439	1.003677	25.56579	0.437402	2.046162	4.405187	1.025138	10.07894	4	40	10	10	0	0	0	0	0	0	0	0	1
2.854655	1.204772	0.6291105	17.41311	1.46482	3.194788	3.376652	0.4844988	9.084742	5	41	1	10	0	0	0	0	0	0	0	0	0
5.173044	1.448799	0.7411751	22.61155	-1.234599	4.008586	3.493106	0.3288031	9.186414	5	42	2	10	1	0	0	0	0	0	0	0	0
3.423	1.861286	0.7313344	24.79732	-0.16814	1.172801	3.618209	0.2375411	9.43679	5	43	3	10	0	1	0	0	0	0	0	0	0
1.663555	2.163783	0.5720722	25.93291	-0.1053605	4.531758	3.751765	0.6202772	9.62472	5	44	4	10	0	0	1	0	0	0	0	0	0
1.718506	2.289905	0.3115451	22.97861	0.0143491	4.117067	3.836869	0.2138308	9.762763	5	45	5	10	0	0	0	1	0	0	0	0	0
0.944399	2.249606	-0.007481	17.49052	2.64938	3.27612	3.945298	0.6108995	9.819914	5	46	6	10	0	0	0	0	1	0	0	0	0
1.843827	1.467413	0.0551381	21.36669	1.304524	5.167172	4.057696	1.267981	9.86053	5	47	7	10	0	0	0	0	0	1	0	0	0
1.582196	0.7285143	0.2995536	18.93589	1.493974	3.066245	4.200109	0.5107922	9.985492	5	48	8	10	0	0	0	0	0	0	1	0	0
2.479837	0.7645372	0.4231339	22.52934	-0.421674	3.964257	4.30753	1.393342	10.03172	5	49	9	10	0	0	0	0	0	0	0	1	0
1.130306	0.7839016	0.3592051	23.76316	0.940083	1.156809	4.512878	1.135531	10.15653	5	50	10	10	0	0	0	0	0	0	0	0	1
2.76241	1.705475	0.9647517	30.51596	-0.7303825	6.133066	3.198244	-0.1189052	8.647877	6	51	1	10	0	0	0	0	0	0	0	0	0
5.137655	1.598579	0.6759599	32.53254	-2.405076	3.217606	3.33357	-0.1457052	8.820806	6	52	2	10	1	0	0	0	0	0	0	0	0
4.086725	1.640549	0.215841	32.66201	2.765558	6.902642	3.438319	0.4210797	9.042291	6	53	3	10	0	1	0	0	0	0	0	0	0
5.314671	2.174979	0.4172881	35.33569	-2.94747	4.212386	3.585978	-0.1506285	9.218806	6	54	4	10	0	0	1	0	0	0	0	0	0
1.037829	2.486239	0.3016336	31.48456	4.159107	13.67706	3.642683	0.9299159	9.469256	6	55	5	10	0	0	0	1	0	0	0	0	0
2.777968	2.274391	0.4840907	29.74598	1.050026	4.446776	3.733744	-0.3740289	9.565299	6	56	6	10	0	0	0	0	1	0	0	0	0
3.519056	1.592495	0.359438	29.49116	-3.277548	5.196509	3.772005	-0.1688563	9.713608	6	57	7	10	0	0	0	0	0	1	0	0	0
-3.064552	1.163776	0.4728931	23.9491	5.58783	12.33613	3.906026	1.812489	9.832104	6	58	8	10	0	0	0	0	0	0	1	0	0
4.386661	0.07139	0.3035972	22.44241	1.36789	1.670536	4.166302	1.193685	9.79502	6	59	9	10	0	0	0	0	0	0	0	1	0
2.668764	0.5388298	0.2751818	22.66373	-0.8305562	4.595005	4.336891	-0.1093729	9.896664	6	60	10	10	0	0	0	0	0	0	0	0	1
3.726637	1.396245	0.7479503	18.39298	-0.6912847	12.6837	2.719069	-0.8631848	9.176961	7	61	1	10	0	0	0	0	0	0	0	0	0
4.469888	1.505854	1.265456	21.26901	1.076317	5.702444	2.786937	-0.2817298	8.9019	7	62	2	10	1	0	0	0	0	0	0	0	0
4.263308	1.155623	1.014582	24.0918	-0.5198172	3.149121	2.929856	0.0693012	9.098041	7	63	3	10	0	1	0	0	0	0	0	0	0
4.745092	1.815802	0.7696766	25.82819	1.133257	4.196373	3.208619	0.76894	9.321549	7	64	4	10	0	0	1	0	0	0	0	0	0
1.907609	2.374161	0.5496763	23.92405	0.7125093	5.250745	3.355072	0.0369755	9.54524	7	65	5	10	0	0	0	1	0	0	0	0	0
1.699665	2.467421	0.4692548	21.99817	-1.49559	4.330912	3.442384	-1.014061	9.67383	7	66	6	10	0	0	0	0	1	0	0	0	0
2.170875	1.482967	0.5239486	21.65331	0.4561518	1.321187	3.495409	0.0095064	9.778395	7	67	7	10	0	0	0	0	0	1	0	0	0
1.001131	1.070213	0.5294751	23.16876	2.373619	5.197164	3.634272	0.2106032	9.856823	7	68	8	10	0	0	0	0	0	0	1	0	0
1.98057	0.3811724	0.4155637	21.50276	0.668716	3.049099	3.814812	1.304115	9.966578	7	69	9	10	0	0	0	0	0	0	0	1	0
1.900246	0.4510756	0.3880623	23.55683	-1.159348	2.274923	4.014256	0.7683657	10.01348	7	70	10	10	0	0	0	0	0	0	0	0	1
4.150112	0.0804798	0.6541889	29.7	1.22956	8.442726	3.200598	0.2011041	9.18661	8	71	1	8	0	0	0	0	0	0	0	0	0
2.834127	1.65471	0.2077253	29.27066	1.07988	4.456213	3.321181	0.3180707	9.389564	8	72	2	8	1	0	0	0	0	0	0	0	0
2.998572	1.30225	-0.0626128	25.40768	-3.0367	3.999049	3.446815	0.0844928	9.58474	8	73	3	8	0	1	0	0	0	0	0	0	0
0.7288266	1.384906	-0.1980267	23.72351	1.21876	4.616381	3.561688	0.141806	9.691293	8	74	4	8	0	0	1	0	0	0	0	0	0
2.39121	-0.2189921	0.3374698	22.94095	1.80802	3.319693	3.652242	0.228447	9.776609	8	75	5	8	0	0	0	1	0	0	0	0	0
2.1714	1.172726	0.5857753	24.16801	-2.77636	5.848368	3.814325	0.4084548	9.866886	8	76	6	8	0	0	0	0	1	0	0	0	0
1.445564	0.2353353	0.2342619	23.12735	0.3205	1.207475	3.998032	1.649938	10.00583	8	77	7	8	0	0	0	0	0	1	0	0	0
1.046717	0.4032027	0.091528	20.76816	2.57344	6.438673	4.254345	1.375298	10.06574	8	78	8	8	0	0	0	0	0	0	1	0	0
