8.277819	0	0	0	0	0	0	0	0
8.358317	8.277819	0	0	0	0	0	0	0
8.416721	8.358317	8.277819	0	0	0	0	0	0
8.558526	8.416721	8.358317	8.277819	0	0	0	0	0
8.643224	8.558526	8.416721	8.358317	8.277819	0	0	0	0
8.608824	8.643224	8.558526	8.416721	8.358317	8.277819	0	0	0
8.835997	0	0	0	0	0	0	0	0
8.916472	8.835997	0	0	0	0	0	0	0
8.972136	8.916472	8.835997	0	0	0	0	0	0
9.101458	8.972136	8.916472	8.835997	0	0	0	0	0
9.226865	9.101458	8.972136	8.916472	8.835997	0	0	0	0
9.255023	9.226865	9.101458	8.972136	8.916472	8.835997	0	0	0
9.212952	9.255023	9.226865	9.101458	8.972136	8.916472	8.835997	0	0
9.122108	9.212952	9.255023	9.226865	9.101458	8.972136	8.916472	8.835997	0
9.185996	9.122108	9.212952	9.255023	9.226865	9.101458	8.972136	8.916472	8.835997
9.678919	0	0	0	0	0	0	0	0
9.502175	9.678919	0	0	0	0	0	0	0
9.800654	9.502175	9.678919	0	0	0	0	0	0
9.90428	9.800654	9.502175	9.678919	0	0	0	0	0
9.832136	9.90428	9.800654	9.502175	9.678919	0	0	0	0
9.447621	0	0	0	0	0	0	0	0
9.895386	9.447621	0	0	0	0	0	0	0
9.790226	9.895386	9.447621	0	0	0	0	0	0
9.678083	9.790226	9.895386	9.447621	0	0	0	0	0
9.751663	9.678083	9.790226	9.895386	9.447621	0	0	0	0
9.118993	0	0	0	0	0	0	0	0
9.401481	9.118993	0	0	0	0	0	0	0
9.401396	9.401481	9.118993	0	0	0	0	0	0
9.483295	9.401396	9.401481	9.118993	0	0	0	0	0
9.587335	9.483295	9.401396	9.401481	9.118993	0	0	0	0
9.539519	9.587335	9.483295	9.401396	9.401481	9.118993	0	0	0
7.016416	0	0	0	0	0	0	0	0
7.949149	0	0	0	0	0	0	0	0
7.822266	7.949149	0	0	0	0	0	0	0
7.830646	7.822266	7.949149	0	0	0	0	0	0
7.926394	7.830646	7.822266	7.949149	0	0	0	0	0
7.896928	7.926394	7.830646	7.822266	7.949149	0	0	0	0
8.045033	7.896928	7.926394	7.830646	7.822266	7.949149	0	0	0
7.959198	8.045033	7.896928	7.926394	7.830646	7.822266	7.949149	0	0
7.829751	7.959198	8.045033	7.896928	7.926394	7.830646	7.822266	7.949149	0
7.873829	7.829751	7.959198	8.045033	7.896928	7.926394	7.830646	7.822266	7.949149
7.333054	0	0	0	0	0	0	0	0
7.790017	7.333054	0	0	0	0	0	0	0
8.021684	7.790017	7.333054	0	0	0	0	0	0
8.373051	8.021684	7.790017	7.333054	0	0	0	0	0
8.660164	8.373051	8.021684	7.790017	7.333054	0	0	0	0
8.140228	0	0	0	0	0	0	0	0
8.457219	8.140228	0	0	0	0	0	0	0
8.707644	8.457219	8.140228	0	0	0	0	0	0
8.74789	8.707644	8.457219	8.140228	0	0	0	0	0
8.857635	8.74789	8.707644	8.457219	8.140228	0	0	0	0
8.82469	8.857635	8.74789	8.707644	8.457219	8.140228	0	0	0
6.526443	0	0	0	0	0	0	0	0
6.50801	6.526443	0	0	0	0	0	0	0
6.541156	6.50801	6.526443	0	0	0	0	0	0
6.558924	6.541156	6.50801	6.526443	0	0	0	0	0
6.649393	6.558924	6.541156	6.50801	6.526443	0	0	0	0
6.737889	6.649393	6.558924	6.541156	6.50801	6.526443	0	0	0
6.740553	6.737889	6.649393	6.558924	6.541156	6.50801	6.526443	0	0
6.434278	0	0	0	0	0	0	0	0
6.489964	6.434278	0	0	0	0	0	0	0
6.685428	6.489964	6.434278	0	0	0	0	0	0
6.779159	6.685428	6.489964	6.434278	0	0	0	0	0
6.797497	6.779159	6.685428	6.489964	6.434278	0	0	0	0
6.874183	6.797497	6.779159	6.685428	6.489964	6.434278	0	0	0
6.916067	6.874183	6.797497	6.779159	6.685428	6.489964	6.434278	0	0
7.55979	0	0	0	0	0	0	0	0
7.569803	7.55979	0	0	0	0	0	0	0
7.635067	7.569803	7.55979	0	0	0	0	0	0
7.982627	7.635067	7.569803	7.55979	0	0	0	0	0
8.061416	7.982627	7.635067	7.569803	7.55979	0	0	0	0
7.789217	8.061416	7.982627	7.635067	7.569803	7.55979	0	0	0
7.542386	0	0	0	0	0	0	0	0
7.694525	7.542386	0	0	0	0	0	0	0
7.946263	7.694525	7.542386	0	0	0	0	0	0
8.010124	7.946263	7.694525	7.542386	0	0	0	0	0
6.919355	0	0	0	0	0	0	0	0
7.001298	6.919355	0	0	0	0	0	0	0
6.939945	7.001298	6.919355	0	0	0	0	0	0
6.922813	6.939945	7.001298	6.919355	0	0	0	0	0
6.758882	6.922813	6.939945	7.001298	6.919355	0	0	0	0
6.94404	0	0	0	0	0	0	0	0
6.827301	6.94404	0	0	0	0	0	0	0
6.771061	6.827301	6.94404	0	0	0	0	0	0
6.485597	6.771061	6.827301	6.94404	0	0	0	0	0
6.748972	6.485597	6.771061	6.827301	6.94404	0	0	0	0
6.766619	6.748972	6.485597	6.771061	6.827301	6.94404	0	0	0
8.457388	0	0	0	0	0	0	0	0
8.57204	8.457388	0	0	0	0	0	0	0
8.66232	8.57204	8.457388	0	0	0	0	0	0
8.744043	8.66232	8.57204	8.457388	0	0	0	0	0
8.63932	8.744043	8.66232	8.57204	8.457388	0	0	0	0
8.722991	8.63932	8.744043	8.66232	8.57204	8.457388	0	0	0
8.741299	8.722991	8.63932	8.744043	8.66232	8.57204	8.457388	0	0
9.006124	8.741299	8.722991	8.63932	8.744043	8.66232	8.57204	8.457388	0
6.124201	0	0	0	0	0	0	0	0
6.287008	6.124201	0	0	0	0	0	0	0
6.456517	6.287008	6.124201	0	0	0	0	0	0
6.785022	6.456517	6.287008	6.124201	0	0	0	0	0
7.216899	6.785022	6.456517	6.287008	6.124201	0	0	0	0
7.602636	7.216899	6.785022	6.456517	6.287008	6.124201	0	0	0
7.854453	0	0	0	0	0	0	0	0
7.913249	7.854453	0	0	0	0	0	0	0
7.98555	7.913249	7.854453	0	0	0	0	0	0
8.062338	7.98555	7.913249	7.854453	0	0	0	0	0
8.235817	8.062338	7.98555	7.913249	7.854453	0	0	0	0
8.380616	8.235817	8.062338	7.98555	7.913249	7.854453	0	0	0
8.47587	8.380616	8.235817	8.062338	7.98555	7.913249	7.854453	0	0
8.53786	8.47587	8.380616	8.235817	8.062338	7.98555	7.913249	7.854453	0
8.621976	8.53786	8.47587	8.380616	8.235817	8.062338	7.98555	7.913249	7.854453
7.001488	0	0	0	0	0	0	0	0
7.239189	7.001488	0	0	0	0	0	0	0
7.413044	7.239189	7.001488	0	0	0	0	0	0
7.912676	7.413044	7.239189	7.001488	0	0	0	0	0
7.840001	7.912676	7.413044	7.239189	7.001488	0	0	0	0
7.750397	7.840001	7.912676	7.413044	7.239189	7.001488	0	0	0
8.170892	0	0	0	0	0	0	0	0
8.337359	8.170892	0	0	0	0	0	0	0
8.4017	8.337359	8.170892	0	0	0	0	0	0
8.547223	8.4017	8.337359	8.170892	0	0	0	0	0
8.693061	8.547223	8.4017	8.337359	8.170892	0	0	0	0
8.817826	8.693061	8.547223	8.4017	8.337359	8.170892	0	0	0
8.755381	8.817826	8.693061	8.547223	8.4017	8.337359	8.170892	0	0
8.732664	8.755381	8.817826	8.693061	8.547223	8.4017	8.337359	8.170892	0
8.801878	8.732664	8.755381	8.817826	8.693061	8.547223	8.4017	8.337359	8.170892
7.282375	0	0	0	0	0	0	0	0
7.450373	7.282375	0	0	0	0	0	0	0
7.592945	7.450373	7.282375	0	0	0	0	0	0
7.719386	7.592945	7.450373	7.282375	0	0	0	0	0
7.686722	7.719386	7.592945	7.450373	7.282375	0	0	0	0
7.757821	7.686722	7.719386	7.592945	7.450373	7.282375	0	0	0
7.674613	7.757821	7.686722	7.719386	7.592945	7.450373	7.282375	0	0
8.676178	0	0	0	0	0	0	0	0
8.769595	8.676178	0	0	0	0	0	0	0
9.120509	8.769595	8.676178	0	0	0	0	0	0
9.38947	9.120509	8.769595	8.676178	0	0	0	0	0
9.626992	9.38947	9.120509	8.769595	8.676178	0	0	0	0
8.368237	0	0	0	0	0	0	0	0
8.244607	8.368237	0	0	0	0	0	0	0
8.396071	8.244607	8.368237	0	0	0	0	0	0
8.641233	8.396071	8.244607	8.368237	0	0	0	0	0
8.805154	8.641233	8.396071	8.244607	8.368237	0	0	0	0
7.551111	0	0	0	0	0	0	0	0
7.758437	7.551111	0	0	0	0	0	0	0
7.775258	7.758437	7.551111	0	0	0	0	0	0
8.024322	7.775258	7.758437	7.551111	0	0	0	0	0
8.160734	8.024322	7.775258	7.758437	7.551111	0	0	0	0
8.350023	8.160734	8.024322	7.775258	7.758437	7.551111	0	0	0
8.364406	8.350023	8.160734	8.024322	7.775258	7.758437	7.551111	0	0
8.415257	8.364406	8.350023	8.160734	8.024322	7.775258	7.758437	7.551111	0
7.708961	0	0	0	0	0	0	0	0
7.786972	7.708961	0	0	0	0	0	0	0
7.842647	7.786972	7.708961	0	0	0	0	0	0
8.07552	7.842647	7.786972	7.708961	0	0	0	0	0
8.427152	8.07552	7.842647	7.786972	7.708961	0	0	0	0
8.494658	8.427152	8.07552	7.842647	7.786972	7.708961	0	0	0
8.4207	8.494658	8.427152	8.07552	7.842647	7.786972	7.708961	0	0
8.408985	8.4207	8.494658	8.427152	8.07552	7.842647	7.786972	7.708961	0
7.202101	0	0	0	0	0	0	0	0
7.337951	7.202101	0	0	0	0	0	0	0
7.47919	7.337951	7.202101	0	0	0	0	0	0
7.556743	7.47919	7.337951	7.202101	0	0	0	0	0
7.670878	7.556743	7.47919	7.337951	7.202101	0	0	0	0
7.885489	7.670878	7.556743	7.47919	7.337951	7.202101	0	0	0
8.028386	7.885489	7.670878	7.556743	7.47919	7.337951	7.202101	0	0
8.172038	8.028386	7.885489	7.670878	7.556743	7.47919	7.337951	7.202101	0
7.919896	0	0	0	0	0	0	0	0
8.0115	7.919896	0	0	0	0	0	0	0
8.05699	8.0115	7.919896	0	0	0	0	0	0
8.199271	8.05699	8.0115	7.919896	0	0	0	0	0
8.252296	8.199271	8.05699	8.0115	7.919896	0	0	0	0
8.374855	8.252296	8.199271	8.05699	8.0115	7.919896	0	0	0
8.225059	8.374855	8.252296	8.199271	8.05699	8.0115	7.919896	0	0
8.216206	8.225059	8.374855	8.252296	8.199271	8.05699	8.0115	7.919896	0
8.282265	8.216206	8.225059	8.374855	8.252296	8.199271	8.05699	8.0115	7.919896
7.772882	0	0	0	0	0	0	0	0
7.511573	7.772882	0	0	0	0	0	0	0
7.340383	7.511573	7.772882	0	0	0	0	0	0
7.294702	7.340383	7.511573	7.772882	0	0	0	0	0
6.022371	0	0	0	0	0	0	0	0
6.130048	6.022371	0	0	0	0	0	0	0
6.202729	6.130048	6.022371	0	0	0	0	0	0
6.193125	6.202729	6.130048	6.022371	0	0	0	0	0
6.220039	6.193125	6.202729	6.130048	6.022371	0	0	0	0
6.080616	6.220039	6.193125	6.202729	6.130048	6.022371	0	0	0
6.269366	6.080616	6.220039	6.193125	6.202729	6.130048	6.022371	0	0
8.178631	0	0	0	0	0	0	0	0
8.333657	8.178631	0	0	0	0	0	0	0
8.374607	8.333657	8.178631	0	0	0	0	0	0
8.326962	8.374607	8.333657	8.178631	0	0	0	0	0
8.504243	8.326962	8.374607	8.333657	8.178631	0	0	0	0
9.029395	0	0	0	0	0	0	0	0
9.398049	9.029395	0	0	0	0	0	0	0
9.764472	9.398049	9.029395	0	0	0	0	0	0
9.911298	9.764472	9.398049	9.029395	0	0	0	0	0
9.579927	9.911298	9.764472	9.398049	9.029395	0	0	0	0
9.463766	9.579927	9.911298	9.764472	9.398049	9.029395	0	0	0
9.482346	9.463766	9.579927	9.911298	9.764472	9.398049	9.029395	0	0
6.535128	0	0	0	0	0	0	0	0
6.783396	6.535128	0	0	0	0	0	0	0
6.794969	6.783396	6.535128	0	0	0	0	0	0
6.855422	6.794969	6.783396	6.535128	0	0	0	0	0
6.827966	6.855422	6.794969	6.783396	6.535128	0	0	0	0
6.817983	6.827966	6.855422	6.794969	6.783396	6.535128	0	0	0
6.777087	6.817983	6.827966	6.855422	6.794969	6.783396	6.535128	0	0
6.344355	0	0	0	0	0	0	0	0
6.520436	6.344355	0	0	0	0	0	0	0
7.118998	6.520436	6.344355	0	0	0	0	0	0
7.001953	7.118998	6.520436	6.344355	0	0	0	0	0
7.015884	7.001953	7.118998	6.520436	6.344355	0	0	0	0
7.000053	7.015884	7.001953	7.118998	6.520436	6.344355	0	0	0
7.067175	7.000053	7.015884	7.001953	7.118998	6.520436	6.344355	0	0
8.100647	0	0	0	0	0	0	0	0
8.194197	8.100647	0	0	0	0	0	0	0
8.304282	8.194197	8.100647	0	0	0	0	0	0
8.388342	8.304282	8.194197	8.100647	0	0	0	0	0
7.739836	0	0	0	0	0	0	0	0
7.754	7.739836	0	0	0	0	0	0	0
7.862739	7.754	7.739836	0	0	0	0	0	0
7.969234	7.862739	7.754	7.739836	0	0	0	0	0
8.121722	7.969234	7.862739	7.754	7.739836	0	0	0	0
8.225076	8.121722	7.969234	7.862739	7.754	7.739836	0	0	0
8.253036	8.225076	8.121722	7.969234	7.862739	7.754	7.739836	0	0
8.15146	8.253036	8.225076	8.121722	7.969234	7.862739	7.754	7.739836	0
8.161372	8.15146	8.253036	8.225076	8.121722	7.969234	7.862739	7.754	7.739836
6.446022	0	0	0	0	0	0	0	0
6.376291	6.446022	0	0	0	0	0	0	0
7.489819	0	0	0	0	0	0	0	0
7.668858	7.489819	0	0	0	0	0	0	0
7.786921	7.668858	7.489819	0	0	0	0	0	0
7.667652	7.786921	7.668858	7.489819	0	0	0	0	0
7.522195	7.667652	7.786921	7.668858	7.489819	0	0	0	0
7.443018	0	0	0	0	0	0	0	0
7.439679	7.443018	0	0	0	0	0	0	0
7.435731	7.439679	7.443018	0	0	0	0	0	0
7.516173	7.435731	7.439679	7.443018	0	0	0	0	0
7.587447	7.516173	7.435731	7.439679	7.443018	0	0	0	0
7.677914	7.587447	7.516173	7.435731	7.439679	7.443018	0	0	0
7.761215	7.677914	7.587447	7.516173	7.435731	7.439679	7.443018	0	0
7.768849	7.761215	7.677914	7.587447	7.516173	7.435731	7.439679	7.443018	0
7.741459	7.768849	7.761215	7.677914	7.587447	7.516173	7.435731	7.439679	7.443018
8.281249	0	0	0	0	0	0	0	0
8.69032	8.281249	0	0	0	0	0	0	0
8.984922	8.69032	8.281249	0	0	0	0	0	0
9.271058	8.984922	8.69032	8.281249	0	0	0	0	0
9.590694	9.271058	8.984922	8.69032	8.281249	0	0	0	0
9.848108	9.590694	9.271058	8.984922	8.69032	8.281249	0	0	0
10.09989	9.848108	9.590694	9.271058	8.984922	8.69032	8.281249	0	0
8.763707	0	0	0	0	0	0	0	0
8.972191	8.763707	0	0	0	0	0	0	0
9.106839	8.972191	8.763707	0	0	0	0	0	0
9.210674	9.106839	8.972191	8.763707	0	0	0	0	0
9.14533	9.210674	9.106839	8.972191	8.763707	0	0	0	0
6.674928	0	0	0	0	0	0	0	0
6.732358	6.674928	0	0	0	0	0	0	0
6.858241	6.732358	6.674928	0	0	0	0	0	0
6.947888	6.858241	6.732358	6.674928	0	0	0	0	0
7.054164	6.947888	6.858241	6.732358	6.674928	0	0	0	0
7.1293	7.054164	6.947888	6.858241	6.732358	6.674928	0	0	0
7.264153	7.1293	7.054164	6.947888	6.858241	6.732358	6.674928	0	0
7.442536	7.264153	7.1293	7.054164	6.947888	6.858241	6.732358	6.674928	0
7.55675	7.442536	7.264153	7.1293	7.054164	6.947888	6.858241	6.732358	6.674928
6.965	0	0	0	0	0	0	0	0
6.976642	6.965	0	0	0	0	0	0	0
7.319347	6.976642	6.965	0	0	0	0	0	0
7.5709	7.319347	6.976642	6.965	0	0	0	0	0
7.645849	7.5709	7.319347	6.976642	6.965	0	0	0	0
7.813462	7.645849	7.5709	7.319347	6.976642	6.965	0	0	0
8.096167	7.813462	7.645849	7.5709	7.319347	6.976642	6.965	0	0
7.906576	0	0	0	0	0	0	0	0
8.136653	7.906576	0	0	0	0	0	0	0
8.406748	8.136653	7.906576	0	0	0	0	0	0
8.839477	8.406748	8.136653	7.906576	0	0	0	0	0
8.874272	8.839477	8.406748	8.136653	7.906576	0	0	0	0
8.529427	8.874272	8.839477	8.406748	8.136653	7.906576	0	0	0
8.402555	8.529427	8.874272	8.839477	8.406748	8.136653	7.906576	0	0
8.512905	8.402555	8.529427	8.874272	8.839477	8.406748	8.136653	7.906576	0
8.691083	0	0	0	0	0	0	0	0
8.955107	8.691083	0	0	0	0	0	0	0
9.143961	8.955107	8.691083	0	0	0	0	0	0
9.477557	9.143961	8.955107	8.691083	0	0	0	0	0
