9.966578	9.856823	9.778395	9.67383	9.54524	9.321549	9.098041	8.9019	9.176961
9.18661	0	0	0	0	0	0	0	0
9.389564	9.18661	0	0	0	0	0	0	0
9.58474	9.389564	9.18661	0	0	0	0	0	0
9.691293	9.58474	9.389564	9.18661	0	0	0	0	0
9.776609	9.691293	9.58474	9.389564	9.18661	0	0	0	0
9.866886	9.776609	9.691293	9.58474	9.389564	9.18661	0	0	0
10.00583	9.866886	9.776609	9.691293	9.58474	9.389564	9.18661	0	0
8.221826	0	0	0	0	0	0	0	0
8.48693	8.221826	0	0	0	0	0	0	0
8.831491	8.48693	8.221826	0	0	0	0	0	0
9.171458	8.831491	8.48693	8.221826	0	0	0	0	0
9.327255	9.171458	8.831491	8.48693	8.221826	0	0	0	0
9.343067	9.327255	9.171458	8.831491	8.48693	8.221826	0	0	0
9.35894	9.343067	9.327255	9.171458	8.831491	8.48693	8.221826	0	0
9.4007	9.35894	9.343067	9.327255	9.171458	8.831491	8.48693	8.221826	0
8.778674	0	0	0	0	0	0	0	0
8.994765	8.778674	0	0	0	0	0	0	0
9.103981	8.994765	8.778674	0	0	0	0	0	0
9.314713	9.103981	8.994765	8.778674	0	0	0	0	0
9.496126	9.314713	9.103981	8.994765	8.778674	0	0	0	0
9.695618	9.496126	9.314713	9.103981	8.994765	8.778674	0	0	0
9.857603	9.695618	9.496126	9.314713	9.103981	8.994765	8.778674	0	0
9.963423	9.857603	9.695618	9.496126	9.314713	9.103981	8.994765	8.778674	0
9.957166	9.963423	9.857603	9.695618	9.496126	9.314713	9.103981	8.994765	8.778674
8.428419	0	0	0	0	0	0	0	0
8.493463	8.428419	0	0	0	0	0	0	0
8.662017	8.493463	8.428419	0	0	0	0	0	0
8.832857	8.662017	8.493463	8.428419	0	0	0	0	0
9.032571	8.832857	8.662017	8.493463	8.428419	0	0	0	0
9.182837	9.032571	8.832857	8.662017	8.493463	8.428419	0	0	0
9.275405	9.182837	9.032571	8.832857	8.662017	8.493463	8.428419	0	0
9.34197	9.275405	9.182837	9.032571	8.832857	8.662017	8.493463	8.428419	0
9.549707	9.34197	9.275405	9.182837	9.032571	8.832857	8.662017	8.493463	8.428419
8.464253	0	0	0	0	0	0	0	0
8.702501	8.464253	0	0	0	0	0	0	0
8.996487	8.702501	8.464253	0	0	0	0	0	0
9.209129	8.996487	8.702501	8.464253	0	0	0	0	0
9.425725	9.209129	8.996487	8.702501	8.464253	0	0	0	0
9.556471	9.425725	9.209129	8.996487	8.702501	8.464253	0	0	0
9.681155	9.556471	9.425725	9.209129	8.996487	8.702501	8.464253	0	0
9.799911	9.681155	9.556471	9.425725	9.209129	8.996487	8.702501	8.464253	0
9.891275	9.799911	9.681155	9.556471	9.425725	9.209129	8.996487	8.702501	8.464253
7.864102	0	0	0	0	0	0	0	0
8.173587	7.864102	0	0	0	0	0	0	0
8.608677	8.173587	7.864102	0	0	0	0	0	0
9.03892	8.608677	8.173587	7.864102	0	0	0	0	0
9.427798	9.03892	8.608677	8.173587	7.864102	0	0	0	0
9.555352	9.427798	9.03892	8.608677	8.173587	7.864102	0	0	0
9.683935	9.555352	9.427798	9.03892	8.608677	8.173587	7.864102	0	0
9.841836	9.683935	9.555352	9.427798	9.03892	8.608677	8.173587	7.864102	0
10.01113	9.841836	9.683935	9.555352	9.427798	9.03892	8.608677	8.173587	7.864102
9.285575	0	0	0	0	0	0	0	0
9.404794	9.285575	0	0	0	0	0	0	0
9.517007	9.404794	9.285575	0	0	0	0	0	0
9.619566	9.517007	9.404794	9.285575	0	0	0	0	0
9.810439	9.619566	9.517007	9.404794	9.285575	0	0	0	0
9.856901	9.810439	9.619566	9.517007	9.404794	9.285575	0	0	0
9.938231	9.856901	9.810439	9.619566	9.517007	9.404794	9.285575	0	0
10.18529	9.938231	9.856901	9.810439	9.619566	9.517007	9.404794	9.285575	0
10.45145	10.18529	9.938231	9.856901	9.810439	9.619566	9.517007	9.404794	9.285575
8.974689	0	0	0	0	0	0	0	0
9.153908	8.974689	0	0	0	0	0	0	0
9.303945	9.153908	8.974689	0	0	0	0	0	0
9.497938	9.303945	9.153908	8.974689	0	0	0	0	0
9.674626	9.497938	9.303945	9.153908	8.974689	0	0	0	0
9.766087	9.674626	9.497938	9.303945	9.153908	8.974689	0	0	0
9.781724	9.766087	9.674626	9.497938	9.303945	9.153908	8.974689	0	0
9.863623	9.781724	9.766087	9.674626	9.497938	9.303945	9.153908	8.974689	0
9.971884	9.863623	9.781724	9.766087	9.674626	9.497938	9.303945	9.153908	8.974689
9.179432	0	0	0	0	0	0	0	0
9.261396	9.179432	0	0	0	0	0	0	0
9.447351	9.261396	9.179432	0	0	0	0	0	0
9.55766	9.447351	9.261396	9.179432	0	0	0	0	0
9.637094	9.55766	9.447351	9.261396	9.179432	0	0	0	0
9.659126	9.637094	9.55766	9.447351	9.261396	9.179432	0	0	0
9.697553	9.659126	9.637094	9.55766	9.447351	9.261396	9.179432	0	0
9.766025	9.697553	9.659126	9.637094	9.55766	9.447351	9.261396	9.179432	0
9.755198	9.766025	9.697553	9.659126	9.637094	9.55766	9.447351	9.261396	9.179432
8.968069	0	0	0	0	0	0	0	0
9.097154	8.968069	0	0	0	0	0	0	0
9.232041	9.097154	8.968069	0	0	0	0	0	0
9.417654	9.232041	9.097154	8.968069	0	0	0	0	0
9.581328	9.417654	9.232041	9.097154	8.968069	0	0	0	0
9.780328	9.581328	9.417654	9.232041	9.097154	8.968069	0	0	0
9.909957	9.780328	9.581328	9.417654	9.232041	9.097154	8.968069	0	0
10.05368	9.909957	9.780328	9.581328	9.417654	9.232041	9.097154	8.968069	0
10.14258	10.05368	9.909957	9.780328	9.581328	9.417654	9.232041	9.097154	8.968069
7.891019	0	0	0	0	0	0	0	0
8.07584	7.891019	0	0	0	0	0	0	0
8.325471	8.07584	7.891019	0	0	0	0	0	0
8.642043	8.325471	8.07584	7.891019	0	0	0	0	0
8.996034	8.642043	8.325471	8.07584	7.891019	0	0	0	0
9.102594	8.996034	8.642043	8.325471	8.07584	7.891019	0	0	0
9.217089	9.102594	8.996034	8.642043	8.325471	8.07584	7.891019	0	0
9.344719	9.217089	9.102594	8.996034	8.642043	8.325471	8.07584	7.891019	0
9.549005	9.344719	9.217089	9.102594	8.996034	8.642043	8.325471	8.07584	7.891019
8.133341	0	0	0	0	0	0	0	0
8.37978	8.133341	0	0	0	0	0	0	0
8.691324	8.37978	8.133341	0	0	0	0	0	0
9.000218	8.691324	8.37978	8.133341	0	0	0	0	0
9.25534	9.000218	8.691324	8.37978	8.133341	0	0	0	0
9.381032	9.25534	9.000218	8.691324	8.37978	8.133341	0	0	0
9.398558	9.381032	9.25534	9.000218	8.691324	8.37978	8.133341	0	0
9.520304	9.398558	9.381032	9.25534	9.000218	8.691324	8.37978	8.133341	0
9.661002	9.520304	9.398558	9.381032	9.25534	9.000218	8.691324	8.37978	8.133341
9.092275	0	0	0	0	0	0	0	0
9.225634	9.092275	0	0	0	0	0	0	0
9.399542	9.225634	9.092275	0	0	0	0	0	0
9.561328	9.399542	9.225634	9.092275	0	0	0	0	0
9.693229	9.561328	9.399542	9.225634	9.092275	0	0	0	0
9.771418	9.693229	9.561328	9.399542	9.225634	9.092275	0	0	0
9.812689	9.771418	9.693229	9.561328	9.399542	9.225634	9.092275	0	0
9.933502	9.812689	9.771418	9.693229	9.561328	9.399542	9.225634	9.092275	0
9.951961	9.933502	9.812689	9.771418	9.693229	9.561328	9.399542	9.225634	9.092275
9.349297	0	0	0	0	0	0	0	0
9.517195	9.349297	0	0	0	0	0	0	0
9.719558	9.517195	9.349297	0	0	0	0	0	0
9.832944	9.719558	9.517195	9.349297	0	0	0	0	0
10.01499	9.832944	9.719558	9.517195	9.349297	0	0	0	0
9.980693	10.01499	9.832944	9.719558	9.517195	9.349297	0	0	0
10.08503	9.980693	10.01499	9.832944	9.719558	9.517195	9.349297	0	0
10.15112	10.08503	9.980693	10.01499	9.832944	9.719558	9.517195	9.349297	0
10.20042	10.15112	10.08503	9.980693	10.01499	9.832944	9.719558	9.517195	9.349297
9.047832	0	0	0	0	0	0	0	0
9.166984	9.047832	0	0	0	0	0	0	0
9.278666	9.166984	9.047832	0	0	0	0	0	0
9.397325	9.278666	9.166984	9.047832	0	0	0	0	0
9.524694	9.397325	9.278666	9.166984	9.047832	0	0	0	0
9.613897	9.524694	9.397325	9.278666	9.166984	9.047832	0	0	0
9.660281	9.613897	9.524694	9.397325	9.278666	9.166984	9.047832	0	0
9.820792	9.660281	9.613897	9.524694	9.397325	9.278666	9.166984	9.047832	0
9.898541	9.820792	9.660281	9.613897	9.524694	9.397325	9.278666	9.166984	9.047832
9.372892	0	0	0	0	0	0	0	0
9.440556	9.372892	0	0	0	0	0	0	0
9.518918	9.440556	9.372892	0	0	0	0	0	0
9.713359	9.518918	9.440556	9.372892	0	0	0	0	0
9.825748	9.713359	9.518918	9.440556	9.372892	0	0	0	0
9.934047	9.825748	9.713359	9.518918	9.440556	9.372892	0	0	0
10.00516	9.934047	9.825748	9.713359	9.518918	9.440556	9.372892	0	0
10.15084	10.00516	9.934047	9.825748	9.713359	9.518918	9.440556	9.372892	0
10.22414	10.15084	10.00516	9.934047	9.825748	9.713359	9.518918	9.440556	9.372892
